Keyword;Position;Search Volume;CPC;Competition;Traffic (%);Traffic Cost (%);Number of Results;Trends;SERP Features;Timestamp
dominios gratis;88;480;3.96;0.85;0.00;0.00;11800000;0.31,0.20,0.16,0.20,0.20,0.37,0.31,0.11,0.11,0.16,0.11,0.46;;1769714366
search for domain;39;1300;5.99;0.84;0.00;0.00;743000000;0.36,0.03,0.10,0.01,0.02,0.03,0.03,0.05,0.02,0.03,0.03,0.03;;1769165479
com domains for sale;78;30;5.75;0.81;0.00;0.00;37000000;0.28,0.28,1.00,1.00,0.28,0.00,0.00,0.00,0.57,0.42,0.42,0.42;;1769319139
how to find domian;51;50;2.77;0.00;0.00;0.00;604000000;0.00,0.02,0.07,0.00,0.00,0.07,0.00,0.00,0.02,0.02,1.00,0.23;;1771016111
how to find domian;72;50;2.77;0.00;0.00;0.00;604000000;0.00,0.02,0.07,0.00,0.00,0.07,0.00,0.00,0.02,0.02,1.00,0.23;;1771016111
searching for a domain name;25;260;5.99;0.84;0.00;0.00;592000000;0.00,0.00,0.00,0.54,0.66,1.00,0.54,0.66,0.23,0.36,0.29,0.29;;1770884678
searching for a domain name;54;260;5.99;0.84;0.00;0.00;592000000;0.00,0.00,0.00,0.54,0.66,1.00,0.54,0.66,0.23,0.36,0.29,0.29;;1770884678
fast domains;23;50;4.54;0.49;0.00;0.00;163000000;0.00,0.34,0.43,0.06,0.06,0.06,0.06,0.03,0.06,0.21,0.12,0.34;1;1770240987
.com availability;69;90;4.63;0.59;0.00;0.00;22500000;0.02,0.04,0.02,0.07,0.07,0.07,0.04,0.04,0.05,0.04,0.11,0.59;;1772441917
website to check domain availability;54;40;6.86;0.87;0.00;0.00;593000000;0.09,0.09,0.09,0.66,0.23,0.14,0.14,0.14,0.33,0.23,0.09,0.09;;1770560036
dominios gratuitos;42;50;3.64;0.10;0.00;0.00;1790000;0.07,0.07,0.26,0.53,0.07,0.65,0.19,0.26,0.07,0.07,0.07,0.07;;1767416031
domain sale price;81;30;2.35;0.42;0.00;0.00;233000000;0.09,0.09,0.09,0.09,0.09,0.19,0.09,0.09,0.09,0.09,0.33,0.23;;1771769141
ddomain;10;110;7.67;0.39;0.00;0.00;876000000;0.00,0.06,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;1;1772337801
domains available for purchase;52;30;9.14;0.80;0.00;0.00;95500000;0.28,0.42,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,1.00,0.28;;1771762823
sh domain;46;390;2.42;0.23;0.00;0.00;133000000;0.23,0.66,0.44,0.35,0.81,1.00,1.00,0.66,1.00,0.66,0.44,0.66;1;1771842437
finding domain name;29;170;5.91;0.77;0.00;0.00;560000000;0.22,0.22,0.66,0.14,0.66,0.14,0.66,0.22,0.22,0.22,0.14,0.29;;1769671586
buy domain india;52;70;4.12;0.85;0.00;0.00;292000000;0.29,1.00,0.29,0.52,0.41,0.41,0.29,0.41,0.52,0.41,0.29,0.29;;1769883373
domain avaibility;46;50;5.37;0.81;0.00;0.00;878000000;0.06,0.10,0.06,0.04,0.14,0.14,0.08,0.14,0.04,0.14,0.14,0.29;;1772368889
search domain availability;39;1300;5.29;0.75;0.00;0.00;273000000;0.44,0.20,0.52,0.44,0.27,0.16,0.27,0.44,0.52,0.66,0.27,0.27;;1771105667
search domain availability;61;1300;5.29;0.75;0.00;0.00;273000000;0.44,0.20,0.52,0.44,0.27,0.16,0.27,0.44,0.52,0.66,0.27,0.27;;1771105667
website url availability;92;260;5.88;0.82;0.00;0.00;444000000;0.66,0.35,0.28,0.44,0.28,0.18,0.23,0.66,0.15,1.00,0.44,0.66;;1772021355
is vercel free;93;480;0.00;0.01;0.00;0.00;10900000;0.44,0.66,0.36,0.66,1.00,0.66,0.54,0.54,0.81,1.00,0.54,0.66;;1771612122
where to buy web domains;70;70;10.42;0.78;0.00;0.00;34000000;0.23,0.52,0.52,0.41,0.41,0.41,0.64,0.64,0.64,0.29,0.41,0.52;;1769845107
website domain names for sale;50;70;6.12;0.79;0.00;0.00;59000000;0.00,1.00,0.04,0.04,0.00,0.14,0.09,0.42,0.33,1.00,0.80,0.52;;1768879612
domein search;98;390;6.07;0.80;0.00;0.00;564000000;0.08,0.05,0.10,0.16,0.20,0.13,0.13,0.24,0.20,0.20,0.24,0.13;;1769581505
where can i buy a url;40;50;11.91;0.82;0.00;0.00;1640000000;0.18,1.00,1.00,0.18,0.18,0.18,1.00,0.18,0.18,1.00,0.18,0.18;;1770682219
domain domain domain;67;90;6.58;0.22;0.00;0.00;864000000;0.09,0.23,0.33,0.19,0.52,1.00,0.66,0.42,0.23,0.33,0.33,0.23;;1772239109
buy domian name;90;70;13.59;0.84;0.00;0.00;603000000;0.01,0.09,0.19,0.44,0.01,0.23,0.02,0.00,0.01,0.15,0.00,0.00;;1770357167
domain website purchase;70;390;14.93;0.68;0.00;0.00;300000000;0.10,0.01,0.01,0.00,0.01,0.01,0.04,0.08,0.01,0.01,0.02,0.01;;1770790669
domain names buying;91;90;13.59;0.84;0.00;0.00;46600000;0.00,0.00,0.28,0.17,0.00,0.10,0.07,0.05,0.02,0.00,1.00,0.82;;1770226337
free domain finder;29;320;4.03;0.77;0.00;0.00;180000000;0.66,0.66,0.44,1.00,0.44,0.81,0.44,0.44,0.54,0.15,0.35,0.23;;1770919805
free domain finder;36;320;4.03;0.77;0.00;0.00;180000000;0.66,0.66,0.44,1.00,0.44,0.81,0.44,0.44,0.54,0.15,0.35,0.23;;1770919805
web domain purchase;98;1600;14.93;0.68;0.00;0.00;780000000;0.36,0.08,0.05,0.13,0.13,0.28,0.28,0.28,0.07,0.36,0.54,0.10;;1771937872
buy site domain;34;210;14.93;0.68;0.00;0.00;189000000;0.55,0.16,0.10,0.05,0.06,0.20,0.16,0.06,0.16,0.03,0.10,0.10;;1769789990
zeit company;42;70;0.00;0.33;0.00;0.00;254000000;0.29,0.64,0.41,0.52,0.52,0.41,0.41,0.29,0.29,0.11,0.52,0.11;1;1772453062
instantdomain name search;68;40;4.27;0.42;0.00;0.00;141000000;0.00,0.33,0.55,0.55,0.77,0.77,0.33,0.55,0.33,0.11,0.33,0.44;;1770521051
instantdomain name search;89;40;4.27;0.42;0.00;0.00;141000000;0.00,0.33,0.55,0.55,0.77,0.77,0.33,0.55,0.33,0.11,0.33,0.44;;1770521051
where to buy website domains;40;90;10.42;0.78;0.00;0.00;95600000;0.66,0.66,0.42,0.33,0.80,0.42,0.42,0.23,0.33,0.33,0.42,0.33;;1771368611
where to buy website domains;87;90;10.42;0.78;0.00;0.00;95600000;0.66,0.66,0.42,0.33,0.80,0.42,0.42,0.23,0.33,0.33,0.42,0.33;;1771368611
buy com domain;24;320;9.38;0.32;0.00;0.00;498000000;0.08,0.02,0.03,0.02,0.08,0.08,0.03,0.05,0.03,0.03,0.03,0.01;;1772218038
purchasing website domain;46;50;14.93;0.68;0.00;0.00;25100000;0.34,0.53,0.03,0.03,0.43,0.06,0.21,0.00,0.03,0.03,0.06,0.00;;1771981229
vercel costs;43;110;7.53;0.04;0.00;0.00;6620000;0.42,0.14,0.00,0.14,0.80,0.52,0.00,0.80,0.66,0.42,0.80,1.00;;1770264482
io domain search;94;70;2.52;0.67;0.00;0.00;123000000;0.18,0.18,0.18,1.00,1.00,1.00,0.18,0.63,0.45,0.45,0.81,0.63;;1770738838
how much is my domain;77;30;1.68;0.48;0.00;0.00;556000000;0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.23,0.09,0.14,0.52,0.09;;1771767258
buy domians;79;140;10.55;0.82;0.00;0.00;771000000;0.04,0.01,0.01,0.12,0.01,0.19,0.54,0.02,0.02,0.05,1.00,0.12;;1768898890
free domain name search availability;77;50;4.51;0.76;0.00;0.00;584000000;0.07,0.07,0.07,0.42,0.42,0.42,0.07,0.07,0.19,0.11,0.26,0.07;;1770657292
check free domain name;94;40;4.03;0.77;0.00;0.00;225000000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772527857
dominos finder;64;320;0.20;0.18;0.00;0.00;3300000;0.55,0.10,0.10,0.05,0.13,0.24,0.36,0.04,0.00,0.08,0.81,0.08;;1770701449
domains buy;28;480;6.93;0.82;0.00;0.00;737000000;1.00,0.36,0.13,0.24,0.24,0.36,0.16,0.36,0.20,0.20,0.24,0.20;;1769401611
dominio web comprar;60;30;8.37;0.85;0.00;0.00;81200000;0.09,0.18,0.18,0.36,0.18,0.27,0.36,0.18,0.18,0.27,0.45,0.45;;1772057805
cheap domain io;80;50;4.15;0.77;0.00;0.00;144000000;0.33,0.23,0.33,0.33,0.00,0.00,0.00,0.19,0.33,0.33,0.33,0.33;;1772456878
buy domain for free;62;50;8.12;0.73;0.00;0.00;570000000;0.09,0.23,0.00,0.00,0.23,0.23,0.19,0.52,0.33,0.33,0.33,0.23;;1768971577
web domain buy;87;320;14.93;0.68;0.00;0.00;335000000;0.13,1.00,0.01,0.08,0.05,0.13,0.13,0.05,0.00,0.02,0.02,0.04;;1772506862
find domains;60;590;5.07;0.41;0.00;0.00;797000000;0.30,0.36,0.30,0.55,0.30,0.45,0.45,0.30,0.55,0.36,0.30,0.30;;1770187555
free dominios;77;50;0.02;0.02;0.00;0.00;14200000;0.00,0.12,1.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00;;1770147571
website url purchase;84;110;16.32;0.91;0.00;0.00;1580000000;0.52,0.52,0.66,0.80,0.80,0.66,0.42,0.23,0.33,0.33,0.33,1.00;;1767663867
find a domain name;76;590;7.69;0.77;0.00;0.00;578000000;0.30,0.36,0.30,0.36,0.45,0.45,0.36,0.45,0.45,0.36,0.55,0.67;;1771653338
purchasing a url;34;30;12.66;0.83;0.00;0.00;683000000;0.14,0.52,0.00,0.04,0.00,0.00,1.00,0.04,0.04,0.00,0.04,0.00;;1768931974
buy doamins;82;90;15.76;0.85;0.00;0.00;771000000;0.00,0.03,0.00,0.13,0.00,0.07,0.00,0.00,0.00,0.07,0.16,0.00;;1768740615
com domains;32;590;3.74;0.35;0.00;0.00;156000000;0.82,0.44,0.16,0.20,0.05,0.05,0.05,0.07,0.44,0.04,0.13,0.08;;1769415618
looking for domain name;66;90;5.99;0.84;0.00;0.00;187000000;0.54,0.66,0.01,0.01,0.00,0.00,0.00,0.01,0.28,0.18,0.03,0.03;;1772434696
domaain;15;30;7.67;0.39;0.00;0.00;750000000;0.01,0.54,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.01,0.00,0.00;1;1770496714
domainlist;11;110;2.82;0.41;0.00;0.00;522000;0.11,0.11,1.00,0.01,0.05,0.03,0.01,0.01,1.00,0.03,0.18,0.03;;1772467444
domainlist;30;110;2.82;0.41;0.00;0.00;522000;0.11,0.11,1.00,0.01,0.05,0.03,0.01,0.01,1.00,0.03,0.18,0.03;;1772467444
domainlist;31;110;2.82;0.41;0.00;0.00;522000;0.11,0.11,1.00,0.01,0.05,0.03,0.01,0.01,1.00,0.03,0.18,0.03;;1772467444
available domain check;61;140;5.29;0.75;0.00;0.00;602000000;0.44,1.00,0.15,0.15,0.23,0.05,0.02,0.05,0.06,0.36,0.01,0.05;;1768901056
domais;17;110;7.67;0.39;0.00;0.00;786000000;0.08,0.01,0.01,0.24,0.16,0.10,0.06,0.06,0.00,0.08,0.05,0.03;;1771801649
domin buy;90;110;8.36;0.85;0.00;0.00;775000000;0.00,0.66,1.00,0.53,0.00,1.00,0.00,0.02,0.00,0.00,0.02,0.35;;1768457366
dominios comprar;37;40;7.43;0.80;0.00;0.00;7300000;0.11,0.07,0.26,0.42,0.03,0.03,0.26,0.19,0.19,0.00,0.03,0.03;;1769618933
domaine checker;46;170;3.50;0.74;0.00;0.00;818000000;0.48,0.02,0.59,0.26,0.02,0.39,0.14,0.21,0.01,0.11,0.00,0.00;;1772147518
.com domain cost;93;30;2.58;0.52;0.00;0.00;104000000;0.01,0.01,0.00,0.01,0.00,0.01,0.00,0.00,0.00,0.02,0.29,0.05;;1771768946
finding domain;58;590;5.07;0.41;0.00;0.00;637000000;0.04,0.18,0.08,0.03,0.02,0.05,0.10,0.18,0.10,0.18,0.05,0.10;;1770103842
buy domans;67;40;11.24;0.84;0.00;0.00;795000000;0.00,0.00,0.00,0.00,0.00,0.04,1.00,0.00,0.00,0.66,0.00,0.66;;1768428220
find available domain;14;40;5.46;0.81;0.00;0.00;712000000;0.07,0.42,0.07,0.42,0.42,0.07,0.07,0.07,0.11,0.07,0.07,0.07;;1772348710
find available domain;34;40;5.46;0.81;0.00;0.00;712000000;0.07,0.42,0.07,0.42,0.42,0.07,0.07,0.07,0.11,0.07,0.07,0.07;;1772348710
register .com domain;87;90;6.25;0.19;0.00;0.00;105000000;0.14,0.52,0.14,0.52,0.00,0.09,0.66,0.09,0.14,0.66,1.00,0.52;;1770694533
.it domain;95;1900;3.68;0.26;0.00;0.00;1990000;0.29,0.20,0.29,0.36,1.00,0.65,0.65,0.81,0.43,0.54,0.29,0.29;1;1772140099
register domain india;91;30;3.93;0.68;0.00;0.00;48400000;0.00,0.60,0.80,1.00,0.80,0.80,0.60,1.00,0.60,0.60,0.00,0.00;;1770559969
purchase website name;50;140;12.80;0.76;0.00;0.00;2140000000;0.06,0.28,0.28,0.43,0.81,0.65,0.43,0.34,0.03,0.65,0.06,0.81;;1769760951
get my domain;14;30;21.65;0.94;0.00;0.00;750000000;0.18,0.18,0.18,0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18;;1770520918
get my domain;52;30;21.65;0.94;0.00;0.00;750000000;0.18,0.18,0.18,0.18,1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18;;1770520918
doamins;11;110;7.67;0.39;0.00;0.00;864000000;0.10,0.01,0.03,0.05,0.24,0.01,0.02,0.04,0.24,0.02,0.03,0.01;;1772578974
domain search available;38;90;5.29;0.75;0.00;0.00;628000000;0.44,0.18,0.03,0.03,0.05,0.11,0.15,0.08,0.08,0.23,0.01,0.35;;1771523728
.now domains;48;70;4.00;0.46;0.00;0.00;40800;0.78,0.50,0.50,0.50,0.21,0.14,0.14,0.78,0.35,0.50,0.28,1.00;5;1772330827
.now domains;61;70;4.00;0.46;0.00;0.00;40800;0.78,0.50,0.50,0.50,0.21,0.14,0.14,0.78,0.35,0.50,0.28,1.00;5;1772330827
domain purchse;71;260;11.66;0.83;0.00;0.00;536000000;0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.03,0.00,0.04;;1771153305
avaiable domains;27;50;5.37;0.81;0.00;0.00;166000000;0.00,0.00,0.29,0.00,0.02,0.00,0.02,0.02,0.02,0.08,0.06,1.00;;1772470014
domajns;23;210;7.67;0.39;0.00;0.00;764000000;0.00,0.00,0.00,0.00,0.00,0.30,0.03,0.55,0.36,1.00,0.00,0.00;;1768900449
domain name availibility;39;40;7.32;0.83;0.00;0.00;610000000;0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.01,0.00,0.44,0.01,0.00;;1771702290
domine buy;7;50;6.93;0.82;0.00;0.00;598000000;0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20;;1771398929
instant domain name check;23;50;4.27;0.42;0.00;0.00;25700000;0.18,0.36,0.09,0.45,1.00,1.00,0.45,0.27,0.45,0.27,0.27,0.36;;1770725095
instant domain name check;49;50;4.27;0.42;0.00;0.00;25700000;0.18,0.36,0.09,0.45,1.00,1.00,0.45,0.27,0.45,0.27,0.27,0.36;;1770725095
instant domain name check;53;50;4.27;0.42;0.00;0.00;25700000;0.18,0.36,0.09,0.45,1.00,1.00,0.45,0.27,0.45,0.27,0.27,0.36;;1770725095
donde comprar dominios;88;30;6.70;0.87;0.00;0.00;7160000;0.28,1.00,0.71,0.42,0.28,0.28,1.00,0.28,0.14,0.14,0.28,0.00;;1772057473
buy domin;34;260;10.55;0.82;0.00;0.00;561000000;0.07,0.10,0.13,0.30,0.24,0.00,0.00,0.08,0.10,0.00,0.10,0.13;;1769601157
купить домены;88;50;4.58;0.83;0.00;0.00;1090000;0.00,0.35,0.28,0.50,0.07,1.00,0.28,0.50,0.50,0.28,0.35,0.35;;1772060805
vercel price;14;590;5.31;0.04;0.00;0.00;4950000;0.20,0.76,0.36,0.76,0.55,0.06,0.36,0.67,0.67,0.16,0.45,0.67;;1769925711
domain availabilty;22;50;5.37;0.81;0.00;0.00;874000000;0.02,0.05,0.05,0.04,0.03,0.02,0.39,0.03,0.01,0.03,0.02,0.00;;1772496597
cheapest domain finder;95;30;4.73;0.84;0.00;0.00;627000;0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.36,0.45,0.36,0.18,0.45;;1769318287
domain serach;81;590;6.07;0.80;0.00;0.00;627000000;0.36,0.36,0.55,0.16,0.55,1.00,0.67,0.36,0.45,0.24,0.55,0.36;;1771208176
domainprovider;91;40;8.78;0.70;0.00;0.00;180000;0.21,0.09,0.06,0.09,0.06,0.12,0.06,0.03,0.00,0.00,0.65,0.00;;1771154502
domain name purchasing;40;260;13.59;0.84;0.00;0.00;386000000;0.15,0.15,0.44,0.36,0.23,0.36,0.19,0.36,0.23,0.36,0.23,0.29;;1771618625
buy website domain;97;5400;14.93;0.68;0.00;0.00;785000000;0.36,0.81,0.44,0.66,0.44,0.29,0.36,0.36,0.44,0.44,0.54,0.29;;1772110430
purchase of domain;53;2400;15.76;0.85;0.00;0.00;156000000;0.00,0.02,0.02,0.00,0.00,0.00,1.00,0.00,0.03,0.66,0.66,0.44;;1772243793
buy a web name;13;50;12.80;0.76;0.00;0.00;4060000000;0.23,0.17,0.29,0.41,0.41,0.23,0.29,0.41,0.00,0.29,1.00,0.00;;1770682499
buy a web name;43;50;12.80;0.76;0.00;0.00;4060000000;0.23,0.17,0.29,0.41,0.41,0.23,0.29,0.41,0.00,0.29,1.00,0.00;;1770682499
buy doain;99;50;10.55;0.82;0.00;0.00;602000000;0.01,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.01;;1768943047
buy domain nae;75;40;13.59;0.84;0.00;0.00;458000000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772498028
buy domain nae;83;40;13.59;0.84;0.00;0.00;458000000;1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1772498028
how to find domain;70;8100;2.77;0.00;0.00;0.00;716000000;0.24,0.29,0.24,0.16,0.16,0.24,0.10,0.04,0.24,0.44,0.29,0.16;;1772468388
doimain;13;30;7.67;0.39;0.00;0.00;876000000;0.00,0.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00;1;1772337095
where to check domain availability;48;30;4.84;0.88;0.00;0.00;214000000;0.03,0.11,0.03,0.07,0.07,0.03,0.07,0.11,0.19,0.19,0.19,0.11;;1771763204
what domains are available;63;70;5.19;0.78;0.00;0.00;162000000;0.19,0.19,0.23,0.52,0.80,0.80,0.33,0.33,0.33,0.23,0.33,0.09;;1768936679
fast domain name search;13;70;4.76;0.37;0.00;0.00;140000000;0.07,0.42,0.07,0.42,0.42,0.42,0.07,0.19,0.26,0.19,0.19,0.19;;1772378148
domain searxh;31;70;6.07;0.80;0.00;0.00;626000000;0.12,0.12,0.12,0.12,0.12,0.15,0.09,0.12,0.05,0.06,0.09,0.05;;1770371072
domain name.search;31;70;5.99;0.84;0.00;0.00;745000000;0.09,0.15,0.12,0.12,0.12,0.12,0.09,0.06,0.04,0.06,0.09,0.06;;1770724682
domain name.search;87;70;5.99;0.84;0.00;0.00;745000000;0.09,0.15,0.12,0.12,0.12,0.12,0.09,0.06,0.04,0.06,0.09,0.06;;1770724682
domain name.search;92;70;5.99;0.84;0.00;0.00;745000000;0.09,0.15,0.12,0.12,0.12,0.12,0.09,0.06,0.04,0.06,0.09,0.06;;1770724682
buy domain nane;32;40;13.59;0.84;0.00;0.00;573000000;0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00;;1770499109
comprar dominios;41;480;7.43;0.80;0.00;0.00;7770000;0.67,0.30,0.24,1.00,0.36,0.55,0.36,0.20,0.10,0.05,0.16,0.16;;1770473068
domainsite;56;70;10.30;0.63;0.00;0.00;132000;0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00;;1769846288
donains;23;720;7.67;0.39;0.00;0.00;757000000;0.01,0.16,0.02,0.10,0.04,0.20,0.08,0.54,0.41,0.54,1.00,0.79;;1769014296
domain seacrh;83;50;6.07;0.80;0.00;0.00;629000000;0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00,0.00,0.00;;1771569863
domain searcher;35;590;6.07;0.80;0.00;0.00;632000000;0.20,0.07,0.13,0.41,0.20,0.36,0.24,0.30,0.24,0.20,0.36,0.08;;1770099035
domain avaialbility;33;90;5.37;0.81;0.00;0.00;752000000;0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.01;;1770478997
domainavailability;24;40;5.37;0.81;0.00;0.00;877000000;0.00,1.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.43,0.00,0.00;;1772352188
domain app;20;70;5.90;0.50;0.00;0.00;587000000;0.12,0.07,0.07,0.05,0.00,0.10,0.07,0.10,0.10,0.10,0.12,0.12;;1770830169
domain app;71;70;5.90;0.50;0.00;0.00;587000000;0.12,0.07,0.07,0.05,0.00,0.10,0.07,0.10,0.10,0.10,0.12,0.12;;1770830169
register sh domain name;62;70;17.87;0.75;0.00;0.00;13900000;0.00,0.00,0.00,0.00,0.00,0.00,0.82,0.52,0.52,0.64,1.00,0.82;;1767563872
buy domain with hosting;70;50;16.55;0.54;0.00;0.00;44900000;0.00,0.12,0.00,0.10,0.00,0.05,1.00,0.00,0.00,0.00,0.28,0.00;;1771640783
domainpurchase;86;170;11.66;0.83;0.00;0.00;753000000;0.01,0.01,0.05,0.39,0.01,0.01,1.00,0.39,0.00,0.01,0.32,0.00;;1769685926
como crear un dominio;68;50;0.00;0.86;0.00;0.00;93900000;0.41,0.41,0.17,0.11,0.11,1.00,0.29,0.11,0.11,0.11,0.11,0.11;;1772459688
domain domain;33;480;6.58;0.22;0.00;0.00;770000000;0.00,0.01,0.01,0.03,0.07,0.04,0.03,0.03,0.01,0.02,0.01,1.00;;1769966571
buy an url;27;90;12.66;0.83;0.00;0.00;1490000000;0.21,0.21,0.28,0.34,0.28,0.65,0.06,0.43,0.12,0.03,0.28,0.34;;1769872684
doman search;36;210;6.07;0.80;0.00;0.00;575000000;0.16,0.31,0.01,0.11,0.07,0.01,0.01,0.13,0.46,0.04,0.01,0.11;;1769405618
check web domain availability;87;480;5.29;0.75;0.00;0.00;496000000;1.00,0.36,0.24,0.30,0.36,0.36,0.30,0.24,0.36,0.30,0.36,0.45;;1770049969
web domain for sale;51;50;6.12;0.79;0.00;0.00;349000000;0.15,0.11,0.08,0.11,0.11,0.28,0.00,0.06,0.01,0.03,0.05,0.01;;1769037611
domain check registration;90;50;3.59;0.64;0.00;0.00;511000000;0.03,0.03,0.00,0.01,0.03,0.00,0.00,0.06,0.00,0.01,0.01,1.00;;1772479173
purchase domain names;95;590;13.59;0.84;0.00;0.00;148000000;0.52,0.08,0.36,0.13,0.13,0.13,0.08,0.08,0.13,0.13,0.20,0.10;;1769605543
verifier nom de domaine;65;40;1.94;0.87;0.00;0.00;7090000;0.07,0.15,0.15,0.19,0.19,0.34,0.34,0.07,0.07,0.07,0.07,0.07;;1770520408
buy doman name;87;50;13.59;0.84;0.00;0.00;657000000;0.02,0.00,0.07,0.02,0.02,0.53,0.35,0.02,0.00,0.00,0.02,0.53;;1771902067
how to buy an internet domain;88;30;8.66;0.91;0.00;0.00;347000000;0.18,0.18,0.18,1.00,0.18,0.36,0.27,0.18,0.27,0.36,0.18,0.18;;1770546782
domian purchase;35;30;11.66;0.83;0.00;0.00;754000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.00,0.00,0.00;;1770472359
domian purchase;85;30;11.66;0.83;0.00;0.00;754000000;0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.00,0.00,0.00;;1770472359
domain bye;92;30;8.36;0.85;0.00;0.00;731000000;0.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1767663849
website purchase domain;86;210;14.92;0.67;0.00;0.00;322000000;1.00,0.19,0.15,0.19,0.23,0.29,0.81,0.81,0.05,0.02,0.05,0.04;;1768438465
.com domain price;87;390;2.58;0.52;0.00;0.00;107000000;0.04,0.04,0.03,0.08,0.07,0.08,0.07,0.04,0.07,0.66,0.07,0.03;;1769905207
buy .by domain;18;110;10.55;0.82;0.00;0.00;304000000;0.12,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769401335
buy .by domain;23;110;10.55;0.82;0.00;0.00;304000000;0.12,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00;;1769401335
domaun;8;70;0.00;0.00;0.00;0.00;821000000;0.00,0.00,0.00,0.00,0.11,0.03,0.00,0.18,0.00,0.01,0.23,1.00;1;1772182166
domaun;13;70;0.00;0.00;0.00;0.00;821000000;0.00,0.00,0.00,0.00,0.11,0.03,0.00,0.18,0.00,0.01,0.23,1.00;1;1772182166
buy internet domain;42;1300;10.55;0.82;0.00;0.00;262000000;0.29,0.29,0.03,0.05,0.04,0.07,0.07,0.07,0.24,0.13,0.13,0.24;;1772098712
free domins;20;50;4.56;0.66;0.00;0.00;156000000;0.06,0.00,0.00,0.00,0.10,0.00,0.13,0.16,0.00,0.00,0.00,0.00;;1771411973
free domins;40;50;4.56;0.66;0.00;0.00;156000000;0.06,0.00,0.00,0.00,0.10,0.00,0.13,0.16,0.00,0.00,0.00,0.00;;1771411973
buy web domain;45;1600;14.93;0.68;0.00;0.00;478000000;1.00,0.44,0.30,0.34,0.44,0.34,0.44,1.00,0.44,0.34,0.44,0.44;;1770367850
buy web domain;83;1600;14.93;0.68;0.00;0.00;478000000;1.00,0.44,0.30,0.34,0.44,0.34,0.44,1.00,0.44,0.34,0.44,0.44;;1770367850
domain chekcer;62;170;3.50;0.74;0.00;0.00;753000000;0.29,0.02,0.01,0.29,0.23,0.36,0.09,0.81,0.09,0.06,0.01,0.19;;1769855892
domaim;65;720;7.67;0.39;0.00;0.00;749000000;0.10,0.13,0.05,0.08,0.05,0.13,0.13,0.30,0.54,0.54,1.00,0.79;1;1770522706
domain look up;68;1600;3.93;0.69;0.00;0.00;729000000;0.24,0.28,0.19,0.24,0.36,0.24,0.24,0.24,0.24,0.24,0.19,0.19;;1769410392
.com domain purchase;68;140;9.38;0.32;0.00;0.00;112000000;0.39,0.17,0.07,0.03,0.00,0.01,0.00,0.00,0.00,0.01,0.59,0.32;;1770334508
buying domain names;96;1600;13.59;0.84;0.00;0.00;179000000;0.44,0.29,0.18,0.29,0.24,0.24,0.24,0.24,0.24,0.24,0.29,0.35;;1772340984
purchase domain name;79;5400;13.59;0.84;0.00;0.00;486000000;1.00,0.66,0.23,0.23,0.29,0.36,0.23,0.23,0.44,0.81,0.66,0.44;;1772579516
purchase domain name;89;5400;13.59;0.84;0.00;0.00;486000000;1.00,0.66,0.23,0.23,0.29,0.36,0.23,0.23,0.44,0.81,0.66,0.44;;1772579516
domain vásárlás;37;30;2.96;0.95;0.00;0.00;180000;0.80,0.80,0.60,0.80,0.60,1.00,0.60,0.40,0.40,0.40,0.00,0.40;1;1770742886
domain vásárlás;48;30;2.96;0.95;0.00;0.00;180000;0.80,0.80,0.60,0.80,0.60,1.00,0.60,0.40,0.40,0.40,0.00,0.40;1;1770742886
